CountyName,year,Reporting date,"
Search and rescue time",Case closing time,Cases older than 48 hours (yes/no),Mountain domain name,Mountain area management agency,Entrance to the mountain,destination,Out of the mountain pass,X_3826,Y_3826,Main cause of occurrence,District fire protection unit,Volume-Total,Number of police dispatches,National Park Service missions,Number of dispatches from the Forest Service,Person,Ministry of Defense Seagull helicopter sorties,Quantity,Search and rescue dog dispatches,Unmanned aerial photography sorties dispatched,Whether it violates relevant mountain climbing laws,death,rescued,health status,missing,Yes/no Send to hospital
苗栗縣,2022,2022/9/18 16:39,,,,冬瓜山,,鳥嘴山登山口,,,24.4604,120.964,,7,7,0,0,0,0,0,1,0,1,,0,1,0,0,是
苗栗縣,2022,2022/9/22 16:34,,,,大霸尖山,,,,,24.469,121.209,,2,4,1,1,0,0,0,0,0,0,,,,,,否
苗栗縣,2022,2022/9/24 09:13,2022/9/24 09:13,,否,仙山,,仙山登山口,仙山三角點,仙山登山口,24.5425,120.953,墜谷,5,0,0,0,0,0,0,0,0,0,,0,1,0,0,否
苗栗縣,2022,2022/9/24 09:13,,,,仙山,,,,,24.544,120.956,,5,2,0,0,0,0,0,0,0,0,,0,1,0,0,是
苗栗縣,2022,2022/9/28 15:02,2022/9/28 15:20,,否,仙山,,仙山登山口,仙山,仙山登山口,24.5426,120.953,墜谷,8,0,0,0,0,0,0,0,0,0,,1,0,0,0,否
苗栗縣,2022,2022/10/15 19:30,2022/10/15 19:30,,是,神仙縱走,,神棹山,仙山登山口,仙山登山口,24.5552,120.959,墜谷,10,36,0,0,0,10,0,0,0,0,,1,0,0,0,否
苗栗縣,2022,2022/10/29 18:53,2022/10/29 20:00,,否,竹苗山域,新竹林區管理處,鳥嘴山,鳥嘴山登山步道,石壁山登山口,24.5657,121.044,落石,4,0,0,0,0,3,0,0,0,0,否,0,1,1,0,否
苗栗縣,2022,2022/11/6 12:47,,,,虎山,,虎山登山口,虎山三角點,虎山登山口,24.4823,120.997,不明,3,0,0,0,0,0,0,0,0,0,,0,1,0,0,否
苗栗縣,2022,2022/11/7 13:52,,,,橫龍山,,橫龍山登山口,北橫龍山,橫龍山登山口,24.4852,120.964,,2,0,0,0,0,0,0,0,0,0,,0,1,0,0,是
苗栗縣,2022,2022/11/12 17:31,,,否,竹苗山域,,上島山登山口,,,24.4473,120.957,疲勞,0,3,0,0,0,0,0,0,0,0,否,0,1,1,0,是
苗栗縣,2022,2022/11/17 16:42,2022/11/17 17:00,,否,竹苗山域,,加里山鹿場登山口,加里山登山步道,加里山鹿場登山口,24.5108,121.012,疲勞,3,0,0,0,0,1,0,0,0,0,否,0,1,1,0,否
苗栗縣,2022,2022/11/17 17:50,2022/11/17 17:49,,否,竹苗山域,,加里山鹿場登山口,加里山登山步道,加里山鹿場登山口,24.5105,121.013,創傷,3,0,0,0,0,1,0,0,0,0,否,0,1,0,0,否
苗栗縣,2022,2022/11/18 19:13,2022/11/18 19:40,,否,竹苗山域,,加里山鹿場登山口,加里山登山步道,加里山鹿場登山口,24.5107,121.012,迷路,3,0,0,0,0,3,0,0,0,0,否,0,1,1,0,否
苗栗縣,2022,2022/12/10 11:19,,,,中雪山山域,,,,,24.3366,121.078,,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,不明
苗栗縣,2022,2022/12/11 17:04,2022/12/11 17:30,,,竹苗山域,,加里山鹿場登山口,加里山登山步道,加里山鹿場登山口,24.5108,121.012,其他,8,2,0,0,0,0,0,0,0,0,,1,0,0,0,否
苗栗縣,2022,2022/12/31 20:47,,,,雪山國家公園,,,,,24.3843,121.225,,4,0,1,1,0,0,0,1,0,0,,0,1,0,0,是
桃園市,2022,2022/1/19 17:36,2022/1/19 20:08,2022/1/19 20:29,否,溪洲山,,褔山嚴登山步道,褔山嚴登山步道,褔山嚴登山步道,24.827,121.276,迷路,7,0,0,0,0,0,0,0,0,0,否,0,1,1,0,否
桃園市,2022,2022/3/13 22:05,2022/3/13 22:58,2022/3/14 15:55,否,北插天山,,北插天山第一登山口,北插天山,北插天山第一登山口,24.792,121.453,迷路,15,9,1,0,2,0,0,0,0,0,否,0,4,3,0,否
桃園市,2022,2022/4/16 10:13,2022/4/16 10:26,2022/4/16 12:44,否,溪洲山,,溪洲山登山步道口,溪洲山,溪洲山登山步道口,24.8212,121.2587,疾病,7,6,0,0,0,0,0,0,0,0,,0,1,0,0,是
桃園市,2022,2022/4/26 10:51,2022/4/26 11:23,2022/4/26 15:33,否,溪洲山,,大艽芎古道口,溪洲山,大艽芎古道口,24.830806,121.292472,疾病,5,13,0,0,0,0,0,0,0,0,,0,1,0,0,是
桃園市,2022,2022/6/4 10:25,2022/6/4 10:56,2022/6/4 12:40,否,東眼山自導式步道2.4K,,東眼山森林遊樂園區,東眼山三角點,東眼山森林遊樂園區,24.8312,121.4082,疾病,6,0,0,0,0,0,0,0,0,0,,0,1,0,0,是
桃園市,2022,2022/6/4 13:48,2022/6/4 19:45,2022/6/4 20:20,否,四稜溫泉,,四稜溫泉登山口,四稜溫泉,四稜溫泉登山口,24.638156,121.434936,其他,7,7,1,0,1,0,0,0,0,0,,0,1,1,0,否
桃園市,2022,2022/6/5 00:00,2022/6/5 00:00,2022/6/5 00:00,否,四稜溫泉,,四稜溫泉登山口,四稜溫泉,四稜溫泉登山口,24.638142,121.434737,其他,6,0,2,0,1,0,0,0,0,0,,0,1,0,0,是
桃園市,2022,2022/6/19 20:33,2022/6/19 22:04,2022/6/19 22:44,否,鐵力庫幽靈瀑布,,鐵立庫登山口,鐵立庫幽靈瀑布,鐵立庫登山口,24.6649,121.355,迷路,7,0,1,0,0,0,0,0,0,0,否,0,1,1,0,否
桃園市,2022,2022/7/22 10:28,2022/7/22 10:57,,否,其他,,北橫之星,彩虹瀑布,北橫之星,24.767,121.348,墜谷,5,10,2,0,0,5,0,0,0,0,,1,0,0,0,是
桃園市,2022,2022/7/28 19:43,2022/7/28 20:45,,否,北插天山,,北插天山第一登山口 白紗瀑布線,賀威神木群,北插天山第一登山口 白紗瀑布線,24.789,121.423,迷路,4,0,0,0,0,0,0,0,0,0,否,0,8,8,0,否
桃園市,2022,2022/8/16 14:18,2022/8/16 18:10,,否,巴福越嶺古道,,福巴福越嶺古道復興鄉巴陵端,福巴越嶺國家步道,福巴越嶺古道復興鄉巴陵端,24.7298,121.44,墜谷,8,0,1,0,0,0,0,0,0,0,否,0,1,0,0,否
桃園市,2022,2022/8/25 16:52,2022/8/25 17:54,,否,南插天山,,南插天山大水管登山口,南插天山,南插天山大水管登山口,24.782,121.403,天候惡劣,6,0,0,0,1,0,0,0,0,0,否,0,1,1,0,否
桃園市,2022,2022/10/2 11:54,2022/10/2 13:55,,否,溪洲山,,溪洲山登山步道登山口,溪洲山愚公亭,溪洲山總裁步道登山口,24.8244,121.277,疾病,8,0,0,0,0,0,0,0,0,0,否,0,1,0,0,否
桃園市,2022,2022/11/5 15:38,2022/11/5 23:15,,否,北插天山,,小烏來登山口,北插天山三角點,小烏來登山口,24.799,121.438,其他,5,6,0,0,0,0,0,0,0,0,否,0,3,3,0,否
桃園市,2022,2022/11/10 17:38,2022/11/10 02:47,,否,北桃山域,,塔曼山登山口,塔曼山步道,塔曼山登山口,24.7004,121.435,迷路,6,0,1,0,0,0,0,0,0,0,否,,,,,否
桃園市,2022,2022/11/13 18:25,2022/11/18 18:26,,否,桃園大溪溪洲山,,溪洲山登山步道登山口,溪洲山,溪洲山登山步道登山口,24.8159,121.258,迷路,5,0,2,0,0,0,0,0,0,0,否,0,2,2,0,否
桃園市,2022,2022/11/19 09:17,2022/11/19 10:45,,否,嘎啦賀溫泉,,嘎啦賀溫泉登山口,嘎啦賀溫泉,嘎啦賀溫泉登山口,24.6315,121.411,落石,7,5,1,0,0,0,0,0,0,0,否,0,1,0,0,是
桃園市,2022,2022/11/21 13:52,2022/11/21 14:39,,否,桃園溪洲山,,溪洲山大艽芎古道口,溪洲山,溪洲山大艽芎古道口,24.8244,121.277,創傷,7,5,0,0,0,0,0,0,0,0,否,0,1,0,0,否
高雄市,2022,2022/2/4 13:55,2022/2/4 13:55,2022/2/5 01:28,否,庫哈諾辛山,,天池,庫哈諾辛山,天池,23.27472222,120.9022222,創傷,5,0,1,2,0,0,0,0,0,0,,0,1,0,0,是
高雄市,2022,2022/3/6 11:41,2022/3/6 11:41,2022/3/6 13:38,否,旗尾山,,第三登山口,旗尾山,第三登山口,22.89916667,120.4875,創傷,10,0,0,0,0,0,0,0,0,0,,0,0,0,1,否
高雄市,2022,2022/3/9 01:33,2022/3/9 01:33,2022/3/9 14:50,否,南一段,,梅山天池,庫哈諾辛山,關山,23.1834,120.911,高山症,4,0,0,0,1,0,0,1,0,0,否,0,1,0,0,是
高雄市,2022,2022/3/25 08:11,2022/3/25 08:11,2022/3/25 11:33,否,大小鬼湖,,多納,大小鬼湖,多納,22.92388889,120.7044444,創傷,8,0,0,0,0,0,0,0,0,0,,0,1,0,0,是
高雄市,2022,2022/3/27 13:40,2022/3/27 13:40,2022/3/29 20:56,是,五溪山附近,,梅山吊橋,五溪山附近,梅山吊橋,23.31444444,120.7980556,疾病,4,0,0,2,2,0,0,0,0,0,,0,1,0,0,是
高雄市,2022,2022/4/5 10:09,2022/4/5 10:09,2022/4/5 16:48,否,玉穗山附近,,梅山,達芬尖山,東埔,23.35055556,120.9061111,創傷,4,0,0,2,0,0,0,1,0,0,,0,1,0,0,是
高雄市,2022,2022/4/9 11:43,2022/4/9 11:43,2022/4/9 22:06,否,南一段群山,,台東池上,南一段群山,高雄小關山林道,23.15888889,120.8477778,創傷,8,0,2,0,0,0,0,0,0,0,,0,1,0,0,是
高雄市,2022,2022/4/29 10:57,2022/4/29 10:57,2022/4/29 15:17,否,小關山,,梅山,南一段群山,梅山,23.15305556,120.8675,高山症,4,0,0,0,0,0,0,1,0,0,,0,1,0,0,是
高雄市,2022,2022/6/12 18:01,2022/6/12 18:01,2022/6/13 05:44,否,溪南山附近,,特生中心,溪南山,特生中心,23.09277778,120.7863889,高山症,6,0,0,0,0,0,0,0,0,0,,0,1,0,0,是
高雄市,2022,2022/6/24 16:34,2022/6/24 16:34,2022/6/24 23:57,否,塔關山,,塔關山登山口,塔關山,塔關山登山口,23.2655,120.938,創傷,6,0,1,0,0,0,0,0,0,0,,0,1,0,0,否
高雄市,2022,2022/7/15 13:49,2022/7/15 13:49,,否,高雄區域,,向陽登山口,南投東埔,南投東埔,23.3283,121.026,創傷,4,0,1,1,0,0,0,0,0,0,否,0,1,0,0,是
高雄市,2022,2022/7/16 12:41,2022/7/16 12:41,,否,高雄山域,,塔關山登山口,塔關山三角點,塔關山登山口,23.2542,120.94,創傷,8,0,1,1,0,0,0,0,0,0,是,0,1,0,0,是
高雄市,2022,2022/7/23 15:38,2022/7/23 15:38,,否,高雄山域,,塔關山登山口,塔關山,塔關山登山口,23.2519,120.941,創傷,7,0,2,3,0,0,0,0,0,0,否,0,1,0,0,否
高雄市,2022,2022/7/25 10:15,,,否,高雄山域,,塔塔加登山口,玉山後四峰,,23.4568,120.955,高山症,4,0,0,2,0,0,0,1,0,0,否,0,1,0,0,是
高雄市,2022,2022/7/31 12:41,2022/7/31 12:41,,否,高雄山域,,塔關山步道,塔關山山角點,塔關山登山步道,23.2512,120.945,創傷,7,0,2,2,0,0,0,0,0,0,否,0,1,0,0,不明
高雄市,2022,2022/8/7 10:27,2022/8/7 10:27,,否,柴山,,龍泉寺,柴山,龍泉寺,22.6565,120.262,墜谷,18,0,3,3,0,0,0,0,0,0,否,1,0,0,0,是
高雄市,2022,2022/8/7 19:54,,,,高雄山域,,旗尾山第三登山口,旗尾山,旗尾山第三登山口,22.8965,120.497,創傷,9,0,0,0,0,0,0,0,0,0,否,0,1,0,0,是
高雄市,2022,2022/8/17 11:30,2022/8/17 00:00,,否,柴山,,柴山,柴山,柴山,22.6538,120.264,創傷,20,0,34,3,0,0,0,0,0,0,否,1,0,0,0,是
高雄市,2022,2022/8/22 15:17,2022/7/22 15:17,,否,高雄山域,,塔關山登山口,塔關山三角點,塔關山登山口,23.2519,120.942,創傷,6,0,0,0,0,0,0,0,0,0,否,0,1,0,0,不明
高雄市,2022,2022/10/10 04:33,,,,高雄山域,,向陽登山口,,,23.3283,121.026,高山症,4,0,0,0,0,0,0,1,0,0,否,0,1,0,0,不明
高雄市,2022,2022/10/10 13:16,,,否,南二段,,向陽登山口,嘉明湖國家步道,,23.2969,121.032,創傷,6,0,0,0,0,0,0,0,0,0,否,0,1,0,0,是
高雄市,2022,2022/10/21 12:22,,,,關山嶺山,,關山嶺山登山口,關山嶺山三角點,關山嶺山登山口,23.2705,120.959,疲勞,4,0,0,0,0,0,0,0,0,0,,0,1,0,0,不明
高雄市,2022,2022/10/24 07:34,2022/10/26 06:30,,是,高雄山域,,進逕橋,藤枝,藤枝,23.0478,120.87,創傷,4,0,0,0,0,0,0,0,0,0,否,0,1,0,0,是
高雄市,2022,2022/10/28 05:55,2022/10/28 18:25,,否,圓峰山屋,,塔塔加登山口,玉山後四峰,塔塔加登山口,23.4566,120.955,疾病,4,0,0,0,0,0,0,0,0,0,否,0,1,0,0,不明
高雄市,2022,2022/10/29 14:16,2022/10/29 14:25,,是,塔芬谷山屋,,向陽登山口,東埔,南投東浦登山口,23.4187,121.028,高山症,8,0,0,0,0,0,0,1,0,0,否,0,1,0,0,是
高雄市,2022,2022/11/14 10:19,,,否,中央山脈,,向陽登山口,東浦,南投東浦登山口,23.3888,121.004,,4,0,0,0,0,0,0,0,0,0,否,0,1,0,0,是
高雄市,2022,2022/11/28 16:10,,,否,中央山脈,,塔塔加登山口,南玉山,塔塔加登山口,23.4564,120.955,高山症,4,0,0,0,0,0,0,0,0,0,否,0,1,0,0,不明
高雄市,2022,2022/12/8 10:35,,,否,中央山脈,,塔塔加登山口,玉山東峰,塔塔加登山口,23.4709,120.969,疲勞,4,0,0,0,0,0,0,0,0,0,否,0,1,0,0,是
高雄市,2022,2022/12/9 14:41,,,否,中央山脈,,塔關山登山口,塔關山,塔關山登山口,23.2539,120.947,疲勞,4,0,0,0,0,0,0,0,0,0,否,0,1,0,0,是
高雄市,2022,2022/12/10 13:37,,,否,中央山脈,,塔關山登山口,塔關山,塔關山登山口,23.2564,120.949,疲勞,4,0,0,0,0,0,0,0,0,0,否,0,1,0,0,否
基隆市,2022,2022/11/27 19:26,2022/11/28 01:27,,否,基隆/東北角海岸區域,,彩虹山林內空地,找水源修水管,靈玄宮,25.7237,121.385,迷路,8,1,1,0,0,9,0,0,0,0,否,,,,,否
雲林縣,2022,2022/12/29 09:44,,,,雲嘉/大阿里山區域,,,,,23.5934,120.62,迷路,4,11,0,0,0,0,0,0,0,1,,0,1,0,0,是
新北市,2022,2022/3/1 12:18,2022/3/1 17:20,2022/3/1 18:44,否,基隆山東峰,,濂洞國小旁小路,基隆山東峰間三角點東北方海拔350處,濂洞國小旁小路,25.11866667,121.857,迷路,25,8,0,0,0,0,0,0,0,0,,0,1,1,0,否
新北市,2022,2022/3/3 16:34,2022/3/3 17:04,2022/3/3 20:30,否,陽明山,,山子頂步道,向天池,楓樹湖步道,25.0988111,121.8713105,迷路,21,8,0,0,0,0,0,0,0,0,,0,2,2,0,否
新北市,2022,2022/3/9 14:59,2022/3/9 15:40,2022/3/9 18:29,否,陽明山,,鞍部停車場旁的登山口,小觀音山,菜公坑登山口,25.1969,121.523,迷路,8,7,1,2,0,0,0,0,0,0,,0,1,1,0,否
新北市,2022,2022/3/12 13:13,2022/3/12 13:42,2022/3/12 15:02,否,五寮尖,,玉里商店,五寮尖山頂,濟公廟,24.878,121.375,疾病,9,11,1,0,0,0,0,0,0,0,,0,1,0,0,是
新北市,2022,2022/3/13 13:26,2022/3/13 13:23,2022/3/13 18:29,否,倒吊蓮山:大林油杉步道,,逮魚堀11號後方,大林油杉步道,逮魚堀11號後方,24.903993,121.698168,創傷,6,8,2,0,0,7,0,0,0,0,,0,1,0,0,是
新北市,2022,2022/3/13 16:24,2022/3/13 16:40,2022/3/13 19:19,否,基隆山,,濂洞國小,無,山尖路,25.117,121.856,迷路,7,5,1,0,0,0,0,0,0,0,,0,7,7,0,否
新北市,2022,2022/3/13 16:56,2022/3/13 17:25,2022/3/13 17:55,否,長壽山,,三峽一元宮,長壽山,三峽一元宮,24.942,121.409,迷路,7,10,1,0,0,0,0,0,0,0,,0,1,1,0,否
新北市,2022,2022/3/19 16:17,2022/3/19 17:09,2022/3/19 19:54,否,瑞芳區海園古道,,瑞芳區海園古道,失蹤點,海園古道,25.122315,121.912924,迷路,3,1,2,0,0,10,0,0,0,0,,0,2,2,0,否
新北市,2022,2022/3/20 17:30,2022/3/20 17:38,2022/3/21 01:45,否,鷺鷥潭山,,新店秀峰路登山口,不詳,新店秀峰路登山口,24.93055555,121.6127778,迷路,6,5,8,0,0,5,0,0,0,0,,0,1,1,0,否
新北市,2022,2022/3/27 09:34,2022/3/27 11:04,2022/3/30 16:00,是,雙溪山、滿月圓,,三峽區天德巷,滿月圓山,滿月圓登山口,24.835455,121.436892,墜谷,36,274,1,0,4,147,0,0,3,0,,1,0,0,0,是
新北市,2022,2022/3/30 19:57,2022/3/30 20:00,2022/3/30 21:21,否,燦光寮登山步道 ,,金瓜石登山步道,雙溪牡丹,雙溪草山戰備步道,25.08444444,121.875,迷路,5,21,0,0,0,0,0,0,0,0,,0,6,6,0,否
新北市,2022,2022/3/31 17:44,2022/3/31 17:58,2022/3/31 23:32,否,萊萊山,,福隆隆隆山,三角點,三貂角燈塔,25.001689,121.990511,疲勞,6,7,0,0,0,0,0,0,0,0,,0,4,3,0,否
新北市,2022,2022/3/31 23:18,2022/3/31 23:28,2022/4/3 16:00,是,大屯溪古道,,大屯溪古道,大屯溪古道,大屯溪古道,25.187055,121.540966,迷路,24,36,0,2,0,49,0,0,0,0,,1,0,0,0,是
新北市,2022,2022/4/4 12:46,2022/4/4 13:02,2022/4/4 14:46,否,新寮瀑布,,柴寮古道,失蹤點,新寮瀑布,25.06104,121.79666,創傷,5,4,0,0,0,0,0,0,0,0,,0,2,1,0,是
新北市,2022,2022/4/4 18:23,2022/4/4 18:27,2022/4/4 20:14,否,鼻頭角,,海園古道,失蹤點,海園古道,25.122863,121.912172,迷路,5,0,1,0,0,0,0,0,0,0,,0,2,2,0,否
新北市,2022,2022/4/5 13:21,2022/4/5 13:32,2022/4/5 17:19,否,南子吝,,南子吝步道,座標點,南子吝步道,25.1213,121.882,疾病,6,4,1,0,0,0,0,0,0,0,,0,1,0,0,是
新北市,2022,2022/4/6 15:22,2022/4/6 15:22,2022/4/6 16:34,否,青山瀑布登山步道,,青山瀑布登山口,青山瀑布,青山瀑布登山口,25.27492,121.54967,創傷,5,2,1,0,0,0,0,0,0,0,,0,1,0,0,是
新北市,2022,2022/4/6 16:58,2022/4/6 17:22,2022/4/6 19:00,否,姜子寮古道,,姜子寮絕壁登山口,姜子寮瀑布,姜子寮絕壁登山口,25.05791,121.71724,迷路,11,7,1,0,0,0,0,0,0,0,,0,2,2,0,否
新北市,2022,2022/4/23 16:25,2022/4/23 16:55,2022/4/23 18:44,否,觀音山,,風櫃斗步道,座標點,風櫃斗登山,25.13279,121.42447,疾病,21,0,0,0,0,0,0,0,0,0,,0,1,0,0,是
新北市,2022,2022/4/30 14:06,2022/4/30 14:06,2022/4/30 16:36,否,滿月圓,,滿月圓售票口,處女瀑布,滿月圓售票口,24.815798,121.454661,疾病,6,8,0,0,0,0,0,0,0,0,,0,1,0,0,是
新北市,2022,2022/5/6 12:40,2022/5/6 12:40,2022/5/6 15:27,否,龍牙岩,,哈巴狗登山口,劍龍陵,半屏山步道,25.10992,121.87491,迷路,6,7,1,0,0,0,0,0,0,0,,0,1,1,0,否
新北市,2022,2022/5/7 05:14,2022/5/7 06:00,2022/5/7 08:33,否,加九嶺,,三峽熊空,烏來紅河谷,烏來紅河谷,24.87611111,121.5288889,其他,9,6,1,0,0,0,0,0,0,0,,0,1,1,0,否
新北市,2022,2022/5/12 16:07,2022/5/12 16:07,2022/5/12 18:42,否,茶壺山黃金台,,茶壺山登山口,黃金台,茶壺山登山口,25.10753,121.868567,迷路,5,7,1,0,0,0,0,0,0,0,,0,1,1,0,否
新北市,2022,2022/5/19 11:50,2022/5/19 11:52,2022/5/19 12:05,否,后番子坑9號,,后番子坑9號,採野菜,后番子坑9號,25.032459,121.828543,創傷,25,5,1,0,0,0,0,0,0,0,,0,1,0,0,是
新北市,2022,2022/5/21 15:52,2022/5/21 16:54,2022/5/21 20:32,否,新北塗潭山,,二叭子植物園蝴蝶步道,蝴蝶步道登山口東南方海拔420公尺處,二叭子植物園蝴蝶步道,24.93935,121.50219,不明,13,0,2,0,0,0,0,0,0,0,,0,3,3,0,否
新北市,2022,2022/5/28 20:30,2022/5/28 20:54,2022/5/28 22:30,否,陽明山,,二子坪遊憩區,面天山步道,二子坪遊憩區,25.17394,121.50908,迷路,27,12,1,2,0,0,0,0,0,0,,0,1,1,0,否
新北市,2022,2022/5/29 13:42,2022/5/29 13:53,2022/5/29 18:24,否,大尾山,,茶葉博物館旁登山口,大虎尾山,茶葉博物館旁登山口,24.93379,121.72616,墜谷,13,15,0,0,0,0,0,0,0,0,,0,1,0,0,是
新北市,2022,2022/5/30 11:48,2022/5/30 12:06,2022/5/30 14:12,否,燦光寮山,,貂山古道-侯硐端,貂山古道,貂山古道-九份端,25.09093,121.85651,迷路,11,8,1,0,0,0,0,0,0,0,,0,1,1,0,否
新北市,2022,2022/6/2 10:02,2022/6/2 11:28,2022/6/2 13:00,否,劍龍稜,,南子吝登山口,劍龍稜555峰,復興山登山口,25.10749,121.86891,疲勞,4,18,1,0,0,0,0,0,0,0,,0,1,0,0,是
新北市,2022,2022/6/2 16:28,2022/6/2 16:31,2022/6/2 19:48,否,石碇雞冠山,,紙寮坑古道路口,紙寮坑古道,蚯蚓坑峰橋頭,25.015794,121.683066,迷路,11,6,1,0,0,0,0,0,0,0,,0,1,1,0,否
新北市,2022,2022/6/5 13:40,2022/6/5 14:25,2022/6/5 17:10,否,灣頭坑山 ,,桃源谷道登山口,灣頭坑山 停車場,灣頭坑山 停車場,24.97551,121.90853,疾病,6,7,0,0,0,0,0,0,0,0,,0,1,1,0,否
新北市,2022,2022/6/5 14:44,2022/6/5 19:42,2022/6/5 23:45,否,555峰,,復興山,555峰上方200公尺處,復興山,25.105,121.813948,疲勞,16,7,1,0,0,0,0,0,0,0,,0,1,1,0,否
新北市,2022,2022/6/5 18:16,2022/6/5 22:19,2022/6/5 23:45,否,三貂嶺瀑布,,碩仁國小旁小路,烏塗窟山,猴硐礦工宿舍,25.069889,121.813944,迷路,10,12,1,0,0,0,0,0,0,0,,0,2,2,0,否
新北市,2022,2022/6/14 18:04,2022/6/14 18:04,2022/6/14 20:25,否,茶壺山,,南子吝,勸濟堂,茶壺山-九份端,25.106944,121.868333,迷路,5,12,2,0,0,0,0,0,0,0,,0,2,2,0,否
新北市,2022,2022/6/18 12:02,2022/6/18 12:12,2022/6/18 16:23,否,劍龍嶺,,南子吝登山口,劍龍稜555峰,勸濟堂登山口,25.1144,121.87721,疲勞,5,8,1,0,0,0,0,0,0,0,,0,1,0,0,否
新北市,2022,2022/6/19 11:02,2022/6/19 13:05,2022/6/19 16:29,否,南子吝,,南子吝登山口,天堂路的峭壁,南子吝登山口,25.117145,121.88157,疲勞,10,8,1,0,0,0,0,0,0,0,,0,1,1,0,否
新北市,2022,2022/6/22 16:03,2022/6/22 16:13,2022/6/22 18:26,否,三貂嶺步道,,礦工宿舍,待救點,礦工宿舍,25.07636,121.81872,迷路,7,5,1,0,0,18,0,0,0,0,,0,1,1,0,否
新北市,2022,2022/7/9 12:40,2022/7/10 10:54,,是,獅頭山,,獅頭山登山步道,,獅頭山第三峰登山口,24.964,121.548,遲歸,0,0,0,0,0,0,0,0,0,0,否,1,0,0,0,否
新北市,2022,2022/7/9 14:06,2022/7/9 15:00,,否,新北市瑞芳區三貂嶺幼坑山系及平溪區粗坑山系,,粗坑步道,大華車站,粗坑步道,25.0543,121.807,迷路,0,0,0,0,0,0,0,0,0,0,否,0,1,1,0,否
新北市,2022,2022/7/10 12:20,2022/7/10 12:26,,否,基隆/東北角海岸區域,,南子吝登山口,南子吝步道,南子吝登山口,25.1208,121.882,疲勞,0,0,0,0,0,0,0,0,0,0,否,0,1,1,0,否
新北市,2022,2022/7/15 15:47,2022/7/15 15:54,,否,陽明山,,大屯山鞍部停車場,小觀音山,大屯山鞍部停車場,25.1892,121.539,迷路,0,0,0,0,0,0,0,0,0,0,是,0,2,2,0,否
新北市,2022,2022/7/16 10:59,2022/7/16 12:15,,,其他,,灣潭古道,,灣潭古道,24.9414,121.803,,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,是
新北市,2022,2022/7/16 13:32,2022/7/16 16:57,,否,劍龍嶺,,南子吝登山口,劍龍稜555峰,茶壺山登山口,25.11,121.869,迷路,0,0,0,0,0,0,0,0,0,0,否,0,2,2,0,否
新北市,2022,2022/7/19 10:18,2022/7/19 12:26,,否,其他,,瑞芳區長仁路3之1號,黃金池上方,濱海公路79.6公里處,25.1197,121.874,,0,0,0,0,0,0,0,0,0,0,,0,1,1,0,不明
新北市,2022,2022/7/21 11:32,2022/7/21 11:34,,否,基隆/東北角海岸區域,,三貂嶺步道登山口,三貂嶺摩天瀑布,平溪五分寮,25.0631,121.805,疲勞,0,0,0,0,0,0,0,0,0,0,否,0,1,1,0,是
新北市,2022,2022/7/21 12:35,2022/7/21 13:41,,否,其他,,觀音山硬漢嶺步道口,觀音山硬漢嶺步道,觀音山硬漢嶺步道口,25.136,121.427,疲勞,14,2,2,0,0,0,0,0,0,0,否,0,1,1,0,否
新北市,2022,2022/7/21 12:41,2022/7/21 14:19,,否,觀音山,,風櫃斗步道,風櫃斗步道,風櫃斗登山,25.136,121.427,疾病,0,0,0,0,0,0,0,0,0,0,否,0,1,0,0,否
新北市,2022,2022/7/21 20:13,,,,茶壺山,,復興山,劍龍稜,復興山,25.1072,121.869,,8,8,0,0,0,12,0,0,0,0,,0,4,4,0,不明
新北市,2022,2022/7/24 14:55,,,,基隆/東北角海岸區域,,禮樂煉銅廠,劍龍稜,茶壺山登山口,25.1,121.8,疲勞,6,7,0,0,0,0,0,0,0,0,,0,4,4,0,不明
新北市,2022,2022/8/1 16:47,2022/8/1 17:22,,否,其他,,觀音山硬漢嶺步道口,硬漢嶺步道,觀音山硬漢嶺步道口,25.1321,121.422,疲勞,21,11,0,0,0,0,0,0,0,0,否,0,1,1,0,否
新北市,2022,2022/8/11 15:26,2022/8/11 16:03,,否,其他,,觀音山硬漢嶺步道口,硬漢嶺步道,觀音山硬漢嶺步道口,25.1288,121.425,疾病,16,13,0,0,0,0,0,0,0,0,否,1,0,0,0,是
新北市,2022,2022/8/27 16:27,2022/8/27 16:33,,否,陽明山,,大屯溪古道,長鼻岩,大屯溪古道,25.1958,121.529,迷路,7,4,1,1,0,0,0,0,0,0,,0,3,3,0,否
新北市,2022,2022/9/6 17:41,2022/9/6 17:44,,,陽明山,,大屯山鞍部停車場,小觀音山,大屯山鞍部停車場,25.191,121.537,迷路,5,10,1,2,0,0,0,0,0,0,,0,1,1,0,否
新北市,2022,2022/9/18 16:42,,,,基隆/東北角海岸區域,,台經禮樂煉銅廠,劍龍稜,南子吝登山口,25.1127,121.882,創傷,12,4,1,0,0,8,0,0,0,0,,0,1,0,0,是
新北市,2022,2022/10/4 13:19,,,,其他 陽明山,,二子坪遊憩區,,,25.1789,121.51,,0,0,0,0,0,0,0,0,0,0,,0,2,2,0,不明
新北市,2022,2022/10/23 20:06,2022/10/23 21:22,,, 楓樹湖古道,,楓樹湖古道, 楓樹湖古道,,25.2326,121.453,迷路,7,6,2,0,0,0,0,0,0,0,,0,1,1,0,否
